id,firstname,lastname,birthdate,pos
8456917,Les,Kuntar,1969-07-28,G
8455736,Robert,Burakowsky,1966-11-25,R
8456959,Hank,Lammens,1966-02-21,D
8457135,Kevin,MacDonald,1966-02-24,D
8457262,Derek,Mayer,1967-05-21,D
8458563,Dmitri,Filimonov,1971-10-14,D
8458939,Alexei,Yashin,1973-11-05,C
8458961,Chad,Penney,1973-09-18,L
8459316,Andy,Schneider,1972-03-29,L
8459318,Greg,Pankewicz,1970-11-06,R
8459423,Alexandre,Daigle,1975-02-07,R
8459648,Pavol,Demitra,1974-11-29,R
8456514,David,Harlock,1971-03-16,D
8456933,Eric,Lacroix,1971-07-15,L
8457232,Matt,Martin,1971-04-30,D
8457905,David,Sacco,1970-07-31,L
8458561,Yanic,Perreault,1971-04-04,C
8458616,Alexei,Kudashov,1971-07-21,C
8458659,Chris,Snell,1971-05-12,D
8459085,Patrik,Augusta,1969-11-13,R
8459361,Frank,Bialowas,1970-09-25,D
8456567,Darby,Hendrickson,1972-08-28,C
8457003,Paul,Laus,1970-09-26,D
8459427,Rob,Niedermayer,1974-12-28,C
8460044,Brad,Smyth,1973-03-13,R
8458929,Cory,Cross,1971-01-03,D
8458985,Brent,Gretzky,1972-02-20,C
8459425,Chris,Gratton,1975-07-05,C
8458048,John,Slaney,1972-02-07,D
8458528,Pat,Peake,1973-05-28,C
8459439,Jason,Allison,1975-05-29,C
8456115,Ivan,Droppa,1972-02-01,D
8456121,Steve,Dubinsky,1970-07-09,R
8458972,Jeff,Shantz,1973-10-10,C
8459411,Christian,Soucy,1970-09-14,G
8455408,Micah,Aivazoff,1969-05-04,C
8456734,Greg,Johnson,1971-03-16,C
8458192,Tim,Taylor,1969-02-06,C
8458519,Aaron,Ward,1973-01-17,D
8458982,Darren,McCarty,1972-04-01,R
8458568,Chris,Osgood,1972-11-26,G
8455536,Jeff,Batters,1970-10-23,D
8455850,Denis,Chasse,1970-02-07,R
8457816,David,Roberts,1970-05-28,L
8458579,Nathan,LaFayette,1973-02-17,C
8458667,Terry,Hollinger,1971-02-24,D
8459094,Ian,Laperriere,1974-01-19,R
8459412,Jim,Montgomery,1969-06-30,C
8456118,Ted,Drury,1971-09-13,C
8458314,Vesa,Viitakoski,1971-02-13,L
8458456,Kevin,Wortman,1969-02-22,D
8458566,Sandy,McCarthy,1972-06-15,R
8458707,David,Struch,1971-02-11,C
8459672,German,Titov,1965-10-16,C
8457463,Jason,Muzzatti,1970-02-03,G
8456576,Ian,Herbers,1967-07-18,D
8457236,Darcy,Martini,1969-01-30,D
8457570,Roman,Oksiuta,1970-08-21,R
8458385,Peter,White,1969-03-15,C
8458481,Brad,Zavisha,1972-01-04,L
8458963,Boris,Mironov,1972-03-21,D
8458971,Jozef,Cierny,1974-05-13,L
8459001,Kirk,Maltby,1972-12-22,L
8459429,Jason,Arnott,1974-10-11,C
8459481,Alexander,Kerch,1967-03-16,R
8459683,Ilya,Byakin,1963-02-02,D
8455959,Wayne,Cowley,1964-12-04,G
8459252,Fred,Brathwaite,1972-11-24,G
8456170,Neil,Eisenhut,1967-02-09,C
8456695,Dane,Jackson,1970-05-17,R
8458609,Danny,Kesa,1971-11-23,R
8458631,Jevgeni,Namestnikov,1971-10-09,D
8458976,Michael,Peca,1974-03-26,C
8457065,John,Lilley,1972-08-03,C
8459333,Scott,McKay,1972-01-26,R
8459459,Maxim,Bets,1974-01-31,L
8459365,Mikhail,Shtalenkov,1965-10-20,G
8456756,Duane,Joyce,1965-05-05,D
8458970,Jarkko,Varvio,1972-04-28,R
8456709,Bob,Jay,1965-11-08,D
8458508,Philip,Crowe,1970-04-14,R
8458593,Keith,Redmond,1972-10-25,L
8458975,Justin,Hocking,1974-01-09,D
8456183,Gary,Emmons,1963-12-20,C
8458755,Jeff,McLean,1969-10-06,C
8458940,Mike,Rathje,1974-05-11,D
8458947,Andrei,Nazarov,1974-05-22,L
8459059,Michal,Sykora,1973-07-05,D
8459467,Vlastimil,Kroupa,1975-04-27,D
8457312,Mike,McKee,1969-06-18,D
8457384,Aaron,Miller,1971-08-11,D
8457533,Dwayne,Norris,1970-01-08,R
8458348,Ed,Ward,1969-11-10,R
8458538,Rene,Corbet,1973-06-25,L
8459060,Paxton,Schulte,1972-07-16,L
8458075,Garth,Snow,1969-07-28,G
8459432,Jocelyn,Thibault,1975-01-12,G
8455629,Arto,Blomsten,1965-03-16,D
8458321,Harije,Vitolinish,1968-04-30,C
8458919,Oleg,Mikulchik,1964-06-27,D
8459020,Mark,Visheau,1973-06-27,D
8459568,Michal,Grosek,1975-06-01,L
8455976,Edward,Crowley,1970-05-03,D
8458589,Jim,Storm,1971-02-05,L
8459015,Kevin,Smyth,1973-11-22,L
8459363,Igor,Chibirev,1968-04-19,C
8459424,Chris,Pronger,1974-10-10,D
8456024,Kevin,Dean,1969-04-01,D
8457264,Chris,McAlpine,1971-12-01,D
8458525,Brian,Rolston,1973-02-21,R
8458978,Sergei,Brylin,1974-01-13,L
8457214,Chris,Marinucci,1971-12-29,C
8458185,Chris,Taylor,1972-03-06,C
8458557,Craig,Darby,1972-09-26,C
8459112,Jason,Widmer,1973-08-01,D
8459184,Andrei,Vasilyev,1972-03-30,L
8460499,Brett,Lindros,1975-12-02,R
8459541,Tommy,Salo,1971-02-01,G
8459325,Jean-Yves,Roy,1969-02-17,R
8459391,Darren,Langdon,1971-01-08,L
8456759,Patrik,Juhlin,1970-04-24,R
8458202,Chris,Therien,1971-12-14,D
8458552,Rusty,Fitzgerald,1972-10-04,C
8460541,Richard,Park,1976-05-27,R
8457421,Ian,Moran,1972-08-24,D
8459051,Philippe,De Rouville,1974-08-07,G
8456512,Brett,Harkins,1970-07-02,L
8457406,Sandy,Moger,1969-03-21,R
8457841,Jon,Rohloff,1969-10-03,D
8460318,Blaine,Lacher,1970-09-05,G
8458586,Peter,Ambroziak,1971-09-15,L
8458638,Brian,Holzinger,1972-10-10,C
8459016,Dean,Melanson,1973-11-19,D
8460507,Wayne,Primeau,1976-06-04,C
8460534,Curtis,Brown,1976-02-12,C
8455919,Craig,Conroy,1971-09-04,C
8458575,Yves,Sarault,1972-12-23,L
8458956,David,Wilkie,1974-05-30,D
8458969,Valeri,Bure,1974-06-13,R
8459004,Craig,Rivet,1974-09-13,D
8460545,Chris,Murray,1974-10-25,R
8456985,Steve,Larouche,1971-04-14,C
8457681,Lance,Pitlick,1967-11-05,D
8459034,Daniel,Guerard,1974-04-09,R
8459449,Radim,Bicanek,1975-01-18,D
8460105,Radek,Bonk,1976-01-09,C
8460520,Stan,Neckar,1975-12-22,D
8458941,Todd,Warriner,1974-01-03,L
8459089,Ken,Belanger,1974-05-14,L
8459434,Kenny,Jonsson,1974-10-06,D
8459546,Zdenek,Nedved,1975-03-03,R
8458163,Magnus,Svensson,1963-03-01,D
8459014,Robert,Svehla,1969-01-02,D
8460045,Jamie,Linden,1972-07-19,R
8459033,Brantt,Myhres,1974-03-18,R
8460498,Jason,Wiemer,1976-04-14,C
8460628,Alexander,Selivanov,1971-03-23,R
8456850,Ken,Klee,1971-04-24,D
8458550,Jeff,Nelson,1972-12-18,C
8458951,Sergei,Gonchar,1974-04-13,D
8459007,Martin,Gendron,1974-02-15,R
8458968,Jim,Carey,1974-05-31,G
8456349,Daniel,Gauthier,1970-05-17,L
8459515,Eric,Daze,1975-07-02,L
8456729,Craig,Johnson,1972-03-18,L
8458183,Patrice,Tardif,1970-10-30,C
8457928,Geoff,Sarjeant,1969-11-30,G
8457436,Scott,Morrow,1969-06-18,L
8458943,Cory,Stillman,1973-12-20,L
8459065,Joel,Bouchard,1974-01-23,D
8459466,Jamie,Allison,1975-05-13,D
8458658,David,Oliver,1971-04-17,R
8459032,Ralph,Intranuovo,1973-12-11,C
8459141,Marko,Tuomainen,1972-04-25,R
8459996,Dennis,Bonvie,1973-07-23,R
8460494,Jason,Bonsignore,1976-04-15,C
8460496,Ryan,Smyth,1976-02-21,L
8459045,Joaquin,Gage,1973-10-19,G
8458521,Alek,Stojanov,1973-04-25,R
8458543,Jassen,Cullimore,1972-12-04,D
8459053,Adrian,Aucoin,1973-07-03,D
8459173,Mark,Wotton,1973-11-16,D
8459547,Scott,Walker,1973-07-19,R
8458888,Denny,Lambert,1970-01-07,L
8459249,Darren,Van Impe,1973-05-18,D
8459284,Steve,Rucchin,1971-07-04,C
8459426,Paul,Kariya,1974-10-16,L
8459477,Valeri,Karpov,1971-08-05,R
8460493,Oleg,Tverdovsky,1976-05-18,D
8457801,Travis,Richards,1970-03-22,D
8458602,Zac,Boyer,1971-10-25,R
8458611,Mike,Kennedy,1972-04-13,C
8458632,Mark,Lawrence,1972-01-27,R
8458959,Grant,Marshall,1973-06-09,R
8459431,Todd,Harvey,1975-02-17,R
8459457,Jamie,Langenbrunner,1975-07-24,R
8458588,Mike,Torchia,1972-02-23,G
8458988,Manny,Fernandez,1974-08-27,G
8458539,Eric,Lavigne,1972-11-04,D
8458637,Sean,O'Donnell,1971-10-13,D
8458820,Rob,Cowie,1967-11-03,D
8459023,Kevin,Brown,1974-05-11,R
8459047,Jeff,Shevalier,1974-03-14,L
8460524,Matt,Johnson,1975-11-23,L
8458622,Pauli,Jaks,1972-01-25,G
8460497,Jamie,Storr,1975-12-28,G
8459428,Viktor,Kozlov,1975-02-14,C
8459450,Shean,Donovan,1975-01-22,R
8460501,Jeff,Friesen,1976-08-05,L
8458520,Peter,Forsberg,1973-07-20,C
8458805,Janne,Laukkanen,1970-03-19,D
8459436,Adam,Deadmarsh,1975-05-10,R
8457228,Craig,Martin,1971-01-21,R
8459699,Russell,Hewson,1975-01-12,L
8460550,Tavis,Hansen,1975-06-17,R
8459140,Nikolai,Khabibulin,1973-01-13,G
8458983,Andrei,Nikolishin,1973-03-25,C
8459493,Marek,Malik,1975-06-24,D
8457661,Ricard,Persson,1969-08-24,D
8459002,Cale,Hulse,1973-11-10,D
8459435,Denis,Pederson,1975-09-10,C
8460465,Petr,Sykora,1976-11-19,R
8460542,Patrik,Elias,1976-04-13,C
8460719,Steve,Sullivan,1974-07-06,L
8457969,Corey,Schwab,1970-11-04,G
8456586,Jason,Herter,1970-10-02,D
8457174,Michael,MacWilliam,1967-02-14,C
8458650,Andreas,Johansson,1973-05-19,L
8458992,Jarrett,Deuling,1974-03-04,L
8459444,Todd,Bertuzzi,1975-02-02,R
8459462,Bryan,McCabe,1975-06-08,D
8460555,Jason,Strudwick,1975-07-17,D
8460506,Eric,Fichaud,1975-11-04,G
8456361,Ken,Gernander,1969-06-30,R
8457805,Barry,Richter,1970-09-11,D
8458960,Peter,Ferraro,1973-01-24,R
8459021,Chris,Ferraro,1973-01-24,C
8459430,Niklas,Sundstrom,1975-06-06,R
8458725,Jamie,Ram,1971-01-18,G
8456150,Joe,Dziedzic,1971-12-18,L
8458778,Peter,Allen,1970-03-06,D
8459447,Stefan,Bergqvist,1975-03-10,D
8459483,Dave,Roche,1975-06-13,L
8460514,Chris,Wells,1975-11-12,C
8456658,Ryan,Hughes,1972-01-17,C
8457636,Davis,Payne,1970-09-24,L
8458327,Philip,Von Stefenelli,1969-04-10,D
8458541,Steve,Staios,1973-07-28,D
8460319,Clayton,Beddoes,1970-11-10,C
8460639,Andre,Roy,1975-02-08,R
8460836,Kevin,Sawyer,1974-02-18,L
8461676,Mark,Cornforth,1972-11-13,D
8462040,Kyle,McLaren,1977-06-18,D
8459048,Scott,Bailey,1972-05-02,G
8459306,Robbie,Tallas,1973-03-20,G
8455666,Bob,Boughner,1971-03-08,D
8459448,Mike,Wilson,1975-02-26,D
8459641,Barrie,Moore,1975-05-22,L
8459687,Scott,Nichol,1974-12-31,C
8460579,Vaclav,Varada,1976-04-26,R
8462045,Jay,McKee,1977-09-08,D
8458615,Steve,Shields,1972-07-19,G
8462047,Martin,Biron,1977-08-15,G
8458555,Francois,Groleau,1973-01-23,D
8458705,Scott,Fraser,1972-05-03,R
8459442,Saku,Koivu,1974-11-23,C
8459469,Rory,Fitzpatrick,1975-01-11,D
8459494,Sebastien,Bordeleau,1975-02-15,C
8459574,Darcy,Tucker,1975-03-15,R
8460560,Marko,Kiprusoff,1972-06-06,D
8458604,Patrick,Labrecque,1971-03-06,G
8460535,Jose,Theodore,1976-09-13,G
8458986,Patrick,Traverse,1974-03-14,D
8459230,Trent,McCleary,1972-09-08,C
8460621,Daniel,Alfredsson,1972-12-11,R
8460759,Antti,Tormanen,1970-09-19,R
8456588,Jamie,Heward,1971-03-30,D
8458666,Kelly,Fairchild,1973-04-09,C
8458945,Brandon,Convery,1974-02-04,C
8459748,Mark,Kolesar,1973-01-23,R
8460539,Sean,Haggerty,1976-02-11,L
8455818,Mike,Casselman,1968-09-23,C
8459499,Steve,Washburn,1975-04-10,C
8460492,Ed,Jovanovski,1976-06-26,D
8460517,Rhett,Warrener,1976-01-27,D
8460574,David,Nemirovsky,1976-08-01,R
8462041,Radek,Dvorak,1977-03-09,R
8458962,Drew,Bannister,1974-04-09,D
8459010,Aaron,Gavey,1974-02-22,C
8459146,Jeff,Toms,1974-06-04,L
8459206,Allan,Egeland,1973-01-31,C
8462036,Daymond,Langkow,1976-09-27,C
8459081,Derek,Wilkinson,1974-07-29,G
8458838,Steve,Poapst,1969-01-03,D
8458989,Stefan,Ustorf,1974-01-03,L
8459433,Brendan,Witt,1975-02-20,D
8459596,Andrew,Brunette,1973-08-24,L
8460500,Nolan,Baumgartner,1976-03-23,D
8460735,Richard,Zednik,1976-01-06,R
8459097,Mike,Prokopec,1974-05-17,R
8460504,Ethan,Moreau,1975-09-22,L
8458546,Jamie,Pushor,1973-02-11,D
8459443,Anders,Eriksson,1975-01-09,D
8460540,Mathieu,Dandenault,1976-02-03,R
8459357,Kevin,Hodson,1972-03-27,G
8459484,Jamie,Rivers,1975-03-16,D
8459686,Alexander,Vasilevskii,1975-01-08,R
8459690,Christer,Olsson,1970-07-24,D
8460660,Roman,Vopat,1976-04-21,L
8450643,Bruce,Racine,1966-08-09,G
8457460,Michael,Murray,1971-04-18,R
8458533,Niklas,Sundblad,1973-01-03,R
8459521,Marty,Murray,1975-02-16,C
8460663,Ladislav,Kohn,1975-03-04,R
8460763,Pavel,Torgaev,1966-01-25,C
8460782,Todd,Simpson,1973-05-28,D
8462042,Jarome,Iginla,1977-07-01,R
8458964,Paul,Brousseau,1973-09-18,R
8459122,Stephane,Yelle,1974-05-09,C
8459441,Landon,Wilson,1975-03-13,R
8459550,Anders,Myrvold,1975-08-12,D
8460526,Josef,Marha,1976-06-02,C
8456533,Brett,Hauer,1971-07-11,D
8459438,Nick,Stajduhar,1974-12-06,D
8459534,Miroslav,Satan,1974-10-22,R
8460254,Greg,De Vries,1973-01-04,D
8463638,Bryan,Muir,1973-06-08,D
8457194,Dean,Malkoc,1970-01-26,D
8457840,Leif,Rohlin,1968-02-26,D
8459046,Brian,Loney,1972-08-09,R
8459542,Larry,Courville,1975-04-02,L
8459995,Lonny,Bohonos,1973-05-20,R
8458542,Jim,Campbell,1973-02-03,R
8458565,Sean,Pronger,1972-11-30,C
8458996,Jeremy,Stevenson,1974-07-28,L
8459256,Alex,Hicks,1969-09-04,L
8459305,Jean-Francois,Jomphe,1972-12-28,C
8462035,Chad,Kilger,1976-11-27,L
8459024,Jere,Lehtinen,1973-06-24,R
8460846,Patrick,Cote,1975-01-24,L
8459663,Jordan,Willis,1975-02-28,G
8455763,Dan,Bylsma,1970-09-19,L
8458993,Jan,Vopat,1973-03-22,D
8459332,Barry,Potomski,1972-11-24,L
8459500,Ruslam,Batyrshin,1975-02-19,D
8460239,Vladimir,Tsyplakov,1969-04-18,L
8460551,Vitali,Yachmenev,1975-01-08,R
8462034,Aki,Berg,1977-07-28,D
8459011,Jan,Caloun,1972-12-20,R
8459035,Marcus,Ragnarsson,1971-08-13,D
8459479,Ville,Peltonen,1973-05-24,L
8460558,Alexei,Yegorov,1975-05-21,R
8459518,Ravil,Gusmanov,1972-06-25,R
8460521,Deron,Quint,1976-03-12,D
8460596,Craig,Mills,1976-08-27,R
8462038,Shane,Doan,1976-10-10,R
8462063,Jason,Doig,1977-01-29,D
8459453,Scott,Langkow,1975-04-21,G
8459017,Jason,McBain,1974-04-12,D
8460484,Steve,Martins,1972-04-13,C
8460495,Jeff,O'Neill,1976-02-23,C
8462114,Sami,Kapanen,1973-06-14,R
8459223,Pascal,Rheaume,1973-06-21,C
8459454,Jay,Pandolfo,1974-12-27,L
8459486,Krzysztof,Oliwa,1973-04-12,L
8460515,Vadim,Sharifijanov,1975-12-23,R
8456137,Mike,Dunham,1972-06-01,G
8458283,Nick,Vachon,1972-07-20,C
8460529,Jason,Holland,1976-04-30,D
8460664,Steve,Webb,1975-04-30,R
8462032,Bryan,Berard,1977-03-05,D
8457511,Jeff,Nielsen,1971-09-20,R
8459008,Eric,Cairns,1974-06-27,D
8459109,Ryan,Vandenbussche,1973-02-28,R
8459176,Vladimir,Vorobiev,1972-10-02,R
8460015,Sylvain,Blouin,1974-05-21,L
8460538,Daniel,Goneau,1976-01-16,L
8462067,Christian,Dube,1977-04-25,C
8459458,Janne,Niinimaa,1975-05-22,D
8459492,Vinny,Prospal,1975-02-17,L
8459614,Paul,Healey,1975-03-20,R
8460654,Colin,Forbes,1976-02-16,L
8464977,Dainius,Zubrus,1978-06-16,C
8459474,Domenic,Pittis,1974-10-01,C
8459579,Patrick,Lalime,1974-07-07,G
8459144,Mattias,Timander,1974-04-16,D
8459156,Anson,Carter,1974-06-06,R
8462183,Yevgeny,Shaldybin,1975-07-29,D
8466001,Pierre-Claude,Drouin,1974-04-22,L
8466110,Randy,Robitaille,1975-10-12,C
8462075,Paxton,Schafer,1976-02-26,G
8460004,Ruman,Ndur,1975-07-07,D
8459602,David,Ling,1975-01-09,R
8460508,Brad,Brown,1975-12-27,D
8462039,Terry,Ryan,1977-01-14,L
8462252,Eric,Houde,1976-12-19,C
8460712,Tomas,Vokoun,1976-07-02,G
8458485,Jason,Zent,1971-04-15,L
8458645,Bruce,Gardiner,1972-02-11,R
8462033,Wade,Redden,1977-06-12,D
8465090,Andreas,Dackell,1972-12-29,R
8458796,Brian,Wiseman,1971-07-13,C
8458948,David,Cooper,1973-11-02,D
8459066,Michael,Johnson,1974-05-29,D
8459181,Nathan,Dempsey,1974-07-14,D
8459464,Shayne,Toporowski,1975-08-06,R
8460522,Jason,Podollan,1976-02-18,C
8460556,Freddy,Modin,1974-10-08,L
8460742,Sergei,Berezin,1971-11-05,L
8462046,Jeff,Ware,1977-05-19,D
8462069,Denis,Smith,1977-05-13,D
8462177,Yannick,Tremblay,1975-11-15,D
8462649,John,Craighead,1971-11-23,R
8466109,Mike,Johnson,1974-10-03,R
8458576,Marcel,Cousineau,1973-04-30,G
8460747,Per,Gustafsson,1970-06-04,D
8459415,Brent,Peterson,1972-07-20,L
8459490,Patrick,Boileau,1975-02-22,D
8464970,Jaroslav,Svejkovsky,1976-10-01,R
8458965,Tuomas,Gronman,1974-03-22,D
8458977,Sergei,Klimovich,1974-03-08,C
8460531,Jean-Yves,Leroux,1976-06-24,L
8462073,Christian,Laflamme,1976-11-24,D
8457186,Mark,Major,1970-03-20,L
8458590,Mike,Knuble,1972-07-04,R
8460743,Tomas,Holmstrom,1973-01-23,L
8459514,Jamal,Mayers,1974-10-24,R
8462244,Libor,Zabransky,1973-11-25,D
8462824,Harry,York,1974-04-16,C
8462826,Konstantin,Shafranov,1968-09-11,R
8458751,Marko,Jantunen,1971-02-14,C
8458966,Chris,O'Sullivan,1974-05-15,D
8459038,Sami,Helenius,1974-01-22,D
8459158,Jonas,Hoglund,1972-08-29,R
8459295,Dale,Mctavish,1972-02-28,C
8460573,Hnat,Domenichelli,1976-02-17,L
8462835,Sasha,Lakovic,1971-09-07,L
8460806,Dwayne,Roloson,1969-10-12,G
8458560,Rich,Brennan,1972-11-26,D
8459576,Christian,Matte,1975-01-20,R
8460012,Eric,Messier,1973-10-29,L
8460502,Wade,Belak,1976-07-03,R
8462055,Marc,Denis,1977-08-01,G
8458950,Joe,Hulbig,1973-09-29,L
8459071,Rem,Murray,1972-10-09,L
8459174,Dan,McGillis,1972-07-01,D
8459437,Mats,Lindgren,1974-10-01,C
8459640,Mike,Grier,1975-01-05,R
8460711,Craig,Millar,1976-07-12,D
8462037,Steve,Kelly,1976-10-26,C
8462051,Sean,Brown,1976-11-05,D
8458981,Mike,Fountain,1972-01-26,G
8459074,Daniel,Trebil,1974-04-10,D
8459452,Nikolai,Tsulygin,1975-05-29,D
8459567,Peter,Leboutillier,1975-01-11,R
8459570,Frank,Banham,1975-04-14,R
8459828,Craig,Reichert,1974-05-11,R
8462084,Mike,Leclerc,1976-11-10,L
8464962,Ruslan,Salei,1974-11-02,D
8462137,Igor,Nikulin,1972-08-26,R
8456926,Marc,Labelle,1969-12-20,L
8458266,Roman,Turek,1970-05-21,G
8462149,Jason,Morgan,1976-10-09,C
8464875,Steve,McKenna,1973-08-21,L
8465167,Kai,Nurminen,1969-03-29,L
8458605,Juha,Ylonen,1972-02-13,C
8456127,Parris,Duffus,1970-01-27,G
8460482,Stephen,Guolla,1973-03-15,C
8459538,Nolan,Pratt,1975-08-14,D
8462044,Jean-Sebastien,Giguere,1977-05-16,G
8455653,Brad,Bombardir,1972-05-05,D
8459461,Brendan,Morrison,1975-08-15,C
8460561,Sheldon,Souray,1976-07-13,D
8458932,Richard,Shulmistra,1971-04-01,G
8459487,Vladimir,Chebaturkin,1975-04-23,D
8459517,Warren,Luhning,1975-07-03,R
8462136,Vladimir,Orszagh,1977-05-24,L
8462215,Ray,Schultz,1976-11-14,D
8465009,Zdeno,Chara,1977-03-18,D
8466132,Jeff,Libby,1974-03-01,D
8459482,Maxim,Galanov,1974-03-13,D
8462118,Marc,Savard,1977-07-17,C
8465236,Ronnie,Sundin,1970-10-03,D
8465960,P.J.,Stock,1975-05-26,C
8466264,Johan,Lindbom,1971-07-08,L
8460516,Dan,Cloutier,1976-04-22,G
8460548,Sven,Butenschon,1976-03-22,D
8462054,Aleksey,Morozov,1977-02-16,R
8462843,Robert,Dome,1979-01-29,L
8464715,Peter,Skudra,1973-04-24,G
8459527,Shawn,Bates,1975-04-03,C
8459628,Hal,Gill,1975-04-06,D
8459654,Joel,Prpic,1974-09-25,C
8460488,Kirk,Nielsen,1973-10-19,R
8462126,Cameron,Mann,1977-04-20,R
8462209,P.J.,Axelsson,1975-02-26,L
8466035,Sergei,Samsonov,1978-10-27,L
8466138,Joe,Thornton,1979-07-02,C
8464968,Erik,Rasmussen,1977-03-28,C
8464971,Matt,Higgins,1977-10-29,C
8465122,Brett,Clark,1976-12-23,D
8464956,Chris,Phillips,1978-03-09,D
8465230,Ivan,Ciernik,1977-10-30,L
8466148,Marian,Hossa,1979-01-12,R
8466249,Magnus,Arvedson,1971-11-25,L
8458649,Martin,Prochazka,1972-03-03,R
8459446,Kevyn,Adams,1974-10-08,C
8462105,Alyn,McCauley,1977-05-29,C
8462258,Danny,Markov,1976-07-30,D
8459161,Steven,Halko,1974-03-08,D
8460007,Michael,Rucinski,1975-03-30,D
8460620,Bates,Battaglia,1975-12-13,L
8459522,John,Jakopin,1975-05-16,D
8460527,Ryan,Johnson,1976-06-14,C
8462198,Peter,Worrell,1977-08-18,L
8465013,Chris,Allen,1978-05-08,D
8459463,Kevin,Weekes,1975-04-04,G
8462059,Mike,McBain,1977-01-12,D
8462434,Corey,Spring,1971-05-31,C
8465210,Pavel,Kubina,1977-04-15,D
8462247,Zac,Bierk,1976-09-17,G
8459110,Ryan,Mulhern,1973-01-11,C
8460851,Jan,Benda,1972-04-28,C
8462048,Brad,Church,1976-11-14,L
8462071,Dwayne,Hay,1977-02-11,L
8462135,Benoit,Gratton,1976-12-28,C
8464998,Jan,Bulis,1978-03-18,C
8459497,Ryan,Huska,1975-07-02,L
8459555,Petri,Varis,1969-05-13,L
8462049,Dimitri,Nabokov,1977-01-04,R
8466149,Daniel,Cleary,1978-12-18,R
8466392,Todd,White,1975-05-21,C
8466451,Brian,Felsner,1972-11-07,C
8460513,Yan,Golubovsky,1976-03-09,D
8462087,Darryl,Laplante,1977-03-28,C
8459549,Norm,Maracle,1974-10-02,G
8458686,Chris,Kenady,1973-04-10,R
8465962,Rich,Parent,1973-03-29,G
8455445,Erik,Andersson,1971-08-19,R
8460509,Chris,Dingman,1976-07-06,L
8462050,Denis,Gauthier,1976-10-01,D
8462099,Rocky,Thompson,1977-08-08,D
8463019,Eric,Landry,1975-01-20,C
8464966,Derek,Morris,1978-08-24,D
8464993,Travis,Brigley,1977-06-16,L
8464994,Steve,Begin,1978-06-14,L
8465977,Sergei,Varlamov,1978-07-21,L
8459451,Tyler,Moss,1975-06-29,G
8460087,Pascal,Trepanier,1973-09-04,D
8462082,Brad,Larsen,1977-06-28,L
8457922,Terran,Sandwith,1972-04-17,D
8458734,Doug,Friedman,1971-09-01,L
8460051,Scott,Ferguson,1973-01-06,D
8460523,Mike,Watt,1976-03-31,L
8460751,Ladislav,Benysek,1975-03-24,D
8462060,Georges,Laraque,1976-12-07,R
8464960,Boyd,Devereaux,1978-04-16,C
8459674,Bert,Robertsson,1974-06-30,D
8460503,Mattias,Ohlund,1976-09-09,D
8460533,Dave,Scatchard,1976-02-20,C
8462068,Chris,McAllister,1975-06-16,L
8465176,Lubomir,Vaic,1977-03-06,C
8456857,Espen,Knutsen,1972-01-12,C
8459519,Bob,Wren,1974-09-16,L
8459557,Antti,Aalto,1975-03-04,C
8459563,Mike,Crowley,1975-07-04,D
8460594,Pavel,Trnka,1976-07-27,D
8460601,Tony,Tuzzolino,1975-10-09,R
8462057,Marc,Moro,1977-07-17,D
8464989,Matt,Cullen,1976-11-02,C
8459609,Tom,Askey,1974-10-04,G
8459114,Juha,Lind,1974-01-02,L
8459489,Jeffrey,Mitchell,1975-05-16,R
8460510,Jason,Botterill,1976-05-19,L
8460580,Brad,Lukowich,1976-08-12,D
8460587,Jamie,Wright,1976-05-13,L
8462090,Petr,Buzek,1977-04-26,D
8462096,Sergey,Gusev,1975-07-31,D
8462062,Donald,MacLean,1977-01-14,C
8466140,Olli,Jokinen,1978-12-05,C
8458598,Brad,Tiley,1971-07-05,D
8460912,Sean,Gagnon,1973-09-11,D
8462094,Brad,Isbister,1977-05-07,L
8464975,Daniel,Briere,1977-10-06,C
8460629,Alexander,Korolyuk,1976-01-15,L
8464979,Marco,Sturm,1978-09-08,L
8465250,Andrei,Zyuzin,1978-01-21,D
8466139,Patrick,Marleau,1979-09-15,C
8466371,John,Madden,1973-05-04,C
8466142,Eric,Brewer,1979-04-17,D
8459889,Mike,Maneluk,1973-10-01,R
8467334,Manny,Malhotra,1980-05-18,C
8467527,Jan,Mertzig,1970-07-18,D
8467534,Johan,Witehall,1972-01-07,L
8462058,Brian,Wesenberg,1977-05-09,R
8462165,Dimitri,Tertyshny,1976-12-25,D
8462416,Andy,Delmore,1976-12-26,D
8466092,Ryan,Bast,1975-08-27,D
8466165,Jean-Marc,Pelletier,1978-03-04,G
8459147,Brian,Bonin,1973-11-28,C
8459179,Victor,Ignatjev,1970-04-26,D
8459553,Chris,Kelleher,1975-03-23,D
8461658,Ryan,Savoia,1973-05-06,C
8462159,Jan,Hrdina,1976-02-05,C
8464982,Pavel,Skrbek,1978-08-09,D
8465029,Boris,Protsenko,1978-08-21,R
8466436,Martin,Sonnenberg,1978-01-23,L
8462102,Jean-Sebastien,Aubin,1977-07-19,G
8459262,Brandon,Smith,1973-02-25,D
8460054,Marquis,Mathieu,1973-05-31,C
8460099,Terry,Virtue,1970-08-12,D
8460588,Eric,Nickulas,1975-03-25,R
8466316,Antti,Laaksonen,1973-10-03,L
8466368,Jay,Henderson,1978-09-17,L
8467325,Andre,Savage,1975-05-27,C
